,Token,Reading,Dict. form,POS,Line,Song ID,Pitch accent
2910,男,オトコ,男,"('名詞', '普通名詞', '一般', '*', '*', '*')",9,4,3
2911,を,ヲ,を,"('助詞', '格助詞', '*', '*', '*', '*')",9,4,
2912,知る,シル,知る,"('動詞', '一般', '*', '*', '五段-ラ行', '終止形-一般')",9,4,1
2913,たび,タビ,たび,"('名詞', '普通名詞', '助数詞可能', '*', '*', '*')",9,4,1
2914,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",9,4,1
2915,いつも,イツモ,いつも,"('名詞', '普通名詞', '副詞可能', '*', '*', '*')",10,4,1
2916,この,コノ,この,"('連体詞', '*', '*', '*', '*', '*')",10,4,0
2917,胸,ムネ,胸,"('名詞', '普通名詞', '一般', '*', '*', '*')",10,4,2
2918,かすめる,カスメル,かすめる,"('動詞', '一般', '*', '*', '下一段-マ行', '終止形-一般')",10,4,"0,3"
2919,面影,オモカゲ,面影,"('名詞', '普通名詞', '一般', '*', '*', '*')",10,4,"0,3"
2920,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",10,4,1
2921,あなた,アナタ,あなた,"('代名詞', '*', '*', '*', '*', '*')",11,4,"2,1"
2922,を,ヲ,を,"('助詞', '格助詞', '*', '*', '*', '*')",11,4,
2923,信じ,シンジ,信ずる,"('動詞', '一般', '*', '*', 'サ行変格', '連用形-一般')",11,4,3
2924,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",11,4,1
2925,ここ,ココ,ここ,"('代名詞', '*', '*', '*', '*', '*')",11,4,1
2926,ま,マ,ま,"('感動詞', 'フィラー', '*', '*', '*', '*')",11,4,1
2927,き,キ,き,"('助動詞', '*', '*', '*', '文語助動詞-キ', '終止形-一般')",11,4,"1,0"
2928,た,タ,た,"('助動詞', '*', '*', '*', '助動詞-タ', '終止形-一般')",11,4,1
2929,わ,ワ,わ,"('助詞', '終助詞', '*', '*', '*', '*')",11,4,1
2930,昔,ムカシ,昔,"('名詞', '普通名詞', '副詞可能', '*', '*', '*')",12,4,0
2931,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",12,4,1
2932,名前,ナマエ,名前,"('名詞', '普通名詞', '一般', '*', '*', '*')",12,4,0
2933,で,デ,で,"('接続詞', '*', '*', '*', '*', '*')",12,4,1
2934,出,デ,出,"('名詞', '普通名詞', '一般', '*', '*', '*')",12,4,1
2935,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",12,4,1
2936,い,イ,い,"('感動詞', 'フィラー', '*', '*', '*', '*')",12,4,1
2937,ます,マス,ます,"('助動詞', '*', '*', '*', '助動詞-マス', '終止形-一般')",12,4,1
2938,あなた,アナタ,あなた,"('代名詞', '*', '*', '*', '*', '*')",13,4,"2,1"
2939,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",13,4,1
2940,似顔,ニガオ,似顔,"('名詞', '普通名詞', '一般', '*', '*', '*')",13,4,0
2941,を,ヲ,を,"('助詞', '格助詞', '*', '*', '*', '*')",13,4,
2942,ボトル,ボトル,ボトル,"('名詞', '普通名詞', '一般', '*', '*', '*')",14,4,0
2943,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",14,4,1
2944,書き,カキ,書く,"('動詞', '一般', '*', '*', '五段-カ行', '連用形-一般')",14,4,1
2945,まし,マシ,まし,"('形状詞', '一般', '*', '*', '*', '*')",14,4,0
2946,た,タ,た,"('助動詞', '*', '*', '*', '助動詞-タ', '終止形-一般')",14,4,1
2947,ひろみ,ヒロミ,ひろみ,"('名詞', '固有名詞', '人名', '名', '*', '*')",15,4,
2948,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",15,4,1
2949,命,イノチ,命,"('名詞', '普通名詞', '一般', '*', '*', '*')",15,4,1
2950,と,ト,と,"('助詞', '格助詞', '*', '*', '*', '*')",15,4,1
2951,書き,カキ,書く,"('動詞', '一般', '*', '*', '五段-カ行', '連用形-一般')",15,4,1
2952,まし,マシ,まし,"('形状詞', '一般', '*', '*', '*', '*')",15,4,0
2953,た,タ,た,"('助動詞', '*', '*', '*', '助動詞-タ', '終止形-一般')",15,4,1
2954,流れ,ナガレ,流れ,"('名詞', '普通名詞', '一般', '*', '*', '*')",16,4,3
2955,女,オンナ,女,"('名詞', '普通名詞', '一般', '*', '*', '*')",16,4,1
2956,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",16,4,1
2957,さいご,サイゴ,さいご,"('名詞', '普通名詞', '一般', '*', '*', '*')",16,4,1
2958,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",16,4,1
2959,止まり木,トマリギ,止まり木,"('名詞', '普通名詞', '一般', '*', '*', '*')",16,4,"0,3"
2960,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",16,4,1
2961,あなた,アナタ,あなた,"('代名詞', '*', '*', '*', '*', '*')",17,4,"2,1"
2962,が,ガ,が,"('接続詞', '*', '*', '*', '*', '*')",17,4,0
2963,止まっ,トマッ,止まる,"('動詞', '一般', '*', '*', '五段-ラ行', '連用形-促音便')",17,4,3
2964,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",17,4,1
2965,くれる,クレル,くれる,"('動詞', '非自立可能', '*', '*', '下一段-ラ行', '終止形-一般')",17,4,0
2966,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",17,4,1
2967,を,ヲ,を,"('助詞', '格助詞', '*', '*', '*', '*')",17,4,
2968,待つ,マツ,待つ,"('動詞', '一般', '*', '*', '五段-タ行', '終止形-一般')",17,4,1
2969,わ,ワ,わ,"('助詞', '終助詞', '*', '*', '*', '*')",17,4,1
2970,昔,ムカシ,昔,"('名詞', '普通名詞', '副詞可能', '*', '*', '*')",18,4,0
2971,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",18,4,1
2972,名前,ナマエ,名前,"('名詞', '普通名詞', '一般', '*', '*', '*')",18,4,0
2973,で,デ,で,"('接続詞', '*', '*', '*', '*', '*')",18,4,1
2974,出,デ,出,"('名詞', '普通名詞', '一般', '*', '*', '*')",18,4,1
2975,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",18,4,1
2976,い,イ,い,"('感動詞', 'フィラー', '*', '*', '*', '*')",18,4,1
2977,ます,マス,ます,"('助動詞', '*', '*', '*', '助動詞-マス', '終止形-一般')",18,4,1
2978,あなた,アナタ,あなた,"('代名詞', '*', '*', '*', '*', '*')",1,5,"2,1"
2979,変わり,カワリ,変わり,"('名詞', '普通名詞', '一般', '*', '*', '*')",1,5,0
2980,は,ハ,は,"('助詞', '係助詞', '*', '*', '*', '*')",1,5,1
2981,ない,ナイ,ない,"('形容詞', '非自立可能', '*', '*', '形容詞', '終止形-一般')",1,5,1
2982,です,デス,です,"('助動詞', '*', '*', '*', '助動詞-デス', '終止形-一般')",1,5,
2983,か,カ,か,"('助詞', '終助詞', '*', '*', '*', '*')",1,5,1
2984,日,ヒ,日,"('名詞', '普通名詞', '副詞可能', '*', '*', '*')",2,5,1
2985,ごと,ゴト,ごと,"('副詞', '*', '*', '*', '*', '*')",2,5,
2986,寒,カン,寒,"('名詞', '普通名詞', '一般', '*', '*', '*')",2,5,1
2987,さ,サ,さ,"('助詞', '終助詞', '*', '*', '*', '*')",2,5,1
2988,が,ガ,が,"('接続詞', '*', '*', '*', '*', '*')",2,5,0
2989,つのり,ツノリ,つのる,"('動詞', '一般', '*', '*', '五段-ラ行', '連用形-一般')",2,5,2
2990,ます,マス,ます,"('助動詞', '*', '*', '*', '助動詞-マス', '終止形-一般')",2,5,1
2991,着,キ,着,"('名詞', '普通名詞', '一般', '*', '*', '*')",3,5,"1,0"
2992,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",3,5,1
2993,は,ハ,は,"('助詞', '係助詞', '*', '*', '*', '*')",3,5,1
2994,もらえ,モラエ,もらえる,"('動詞', '非自立可能', '*', '*', '下一段-ア行', '連用形-一般')",3,5,
2995,ぬ,ヌ,ぬ,"('助動詞', '*', '*', '*', '助動詞-ヌ', '終止形-一般')",3,5,
2996,セーター,セーター,セーター,"('名詞', '普通名詞', '一般', '*', '*', '*')",3,5,1
2997,を,ヲ,を,"('助詞', '格助詞', '*', '*', '*', '*')",3,5,
2998,寒,カン,寒,"('名詞', '普通名詞', '一般', '*', '*', '*')",4,5,1
2999,さ,サ,さ,"('助詞', '終助詞', '*', '*', '*', '*')",4,5,1
3000,こら,コラ,こら,"('感動詞', '一般', '*', '*', '*', '*')",4,5,1
3001,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",4,5,1
3002,編ん,アン,編む,"('動詞', '一般', '*', '*', '五段-マ行', '連用形-撥音便')",4,5,1
3003,で,デ,で,"('接続詞', '*', '*', '*', '*', '*')",4,5,1
3004,ます,マス,ます,"('助動詞', '*', '*', '*', '助動詞-マス', '終止形-一般')",4,5,1
3005,女ごころ,オンナゴコロ,女心,"('名詞', '普通名詞', '一般', '*', '*', '*')",5,5,4
3007,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",5,5,1
3008,未練,ミレン,未練,"('名詞', '普通名詞', '形状詞可能', '*', '*', '*')",5,5,"1,0"
3009,でしょう,デショウ,です,"('助動詞', '*', '*', '*', '助動詞-デス', '意志推量形')",5,5,
3010,あなた,アナタ,あなた,"('代名詞', '*', '*', '*', '*', '*')",6,5,"2,1"
3011,恋しい,コイシイ,恋しい,"('形容詞', '一般', '*', '*', '形容詞', '終止形-一般')",6,5,3
3012,北,キタ,北,"('名詞', '普通名詞', '一般', '*', '*', '*')",6,5,"0,2"
3013,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",6,5,1
3014,宿,ヤド,宿,"('名詞', '普通名詞', '一般', '*', '*', '*')",6,5,1
3015,吹雪,フブキ,吹雪,"('名詞', '普通名詞', '一般', '*', '*', '*')",7,5,1
3016,まじり,マジリ,まじる,"('動詞', '一般', '*', '*', '五段-ラ行', '連用形-一般')",7,5,3
3017,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",7,5,1
3018,汽車,キシャ,汽車,"('名詞', '普通名詞', '一般', '*', '*', '*')",7,5,"1,2"
3019,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",7,5,1
3020,音,オト,音,"('名詞', '普通名詞', '一般', '*', '*', '*')",7,5,2
3021,すすり泣く,ススリナク,すすり泣く,"('動詞', '一般', '*', '*', '五段-カ行', '終止形-一般')",8,5,"4,0"
3022,よ,ヨ,よ,"('助詞', '終助詞', '*', '*', '*', '*')",8,5,1
3023,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",8,5,1
3024,聞こえ,キコエ,聞こえ,"('名詞', '普通名詞', '一般', '*', '*', '*')",8,5,0
3025,ます,マス,ます,"('助動詞', '*', '*', '*', '助動詞-マス', '終止形-一般')",8,5,1
3026,お,オ,お,"('接頭辞', '*', '*', '*', '*', '*')",9,5,1
3027,酒,サケ,酒,"('名詞', '普通名詞', '一般', '*', '*', '*')",9,5,1
3028,ならべ,ナラベ,ならべる,"('動詞', '一般', '*', '*', '下一段-バ行', '連用形-一般')",9,5,0
3029,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",9,5,1
3030,ただ,タダ,ただ,"('接続詞', '*', '*', '*', '*', '*')",9,5,1
3031,ひとり,ヒトリ,ひとり,"('名詞', '普通名詞', '副詞可能', '*', '*', '*')",9,5,2
3032,涙,ナミダ,涙,"('名詞', '普通名詞', 'サ変可能', '*', '*', '*')",10,5,1
3033,唄,ウタ,唄,"('名詞', '普通名詞', '一般', '*', '*', '*')",10,5,2
3034,など,ナド,など,"('助詞', '副助詞', '*', '*', '*', '*')",10,5,1
3035,歌い,ウタイ,歌う,"('動詞', '一般', '*', '*', '五段-ワア行', '連用形-一般')",10,5,0
3036,ます,マス,ます,"('助動詞', '*', '*', '*', '助動詞-マス', '終止形-一般')",10,5,1
3037,女ごころ,オンナゴコロ,女心,"('名詞', '普通名詞', '一般', '*', '*', '*')",11,5,4
3039,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",11,5,1
3040,未練,ミレン,未練,"('名詞', '普通名詞', '形状詞可能', '*', '*', '*')",11,5,"1,0"
3041,でしょう,デショウ,です,"('助動詞', '*', '*', '*', '助動詞-デス', '意志推量形')",11,5,
3042,あなた,アナタ,あなた,"('代名詞', '*', '*', '*', '*', '*')",12,5,"2,1"
3043,恋しい,コイシイ,恋しい,"('形容詞', '一般', '*', '*', '形容詞', '終止形-一般')",12,5,3
3044,北,キタ,北,"('名詞', '普通名詞', '一般', '*', '*', '*')",12,5,"0,2"
3045,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",12,5,1
3046,宿,ヤド,宿,"('名詞', '普通名詞', '一般', '*', '*', '*')",12,5,1
3047,あなた,アナタ,あなた,"('代名詞', '*', '*', '*', '*', '*')",13,5,"2,1"
3048,死ん,シン,死ぬ,"('動詞', '一般', '*', '*', '五段-ナ行', '連用形-撥音便')",13,5,1
3049,で,デ,で,"('接続詞', '*', '*', '*', '*', '*')",13,5,1
3050,も,モ,も,"('助詞', '係助詞', '*', '*', '*', '*')",13,5,1
3051,いい,イイ,いい,"('形容詞', '非自立可能', '*', '*', '形容詞', '終止形-一般')",13,5,1
3052,です,デス,です,"('助動詞', '*', '*', '*', '助動詞-デス', '終止形-一般')",13,5,
3053,か,カ,か,"('助詞', '終助詞', '*', '*', '*', '*')",13,5,1
3054,胸,ムネ,胸,"('名詞', '普通名詞', '一般', '*', '*', '*')",14,5,2
3055,が,ガ,が,"('接続詞', '*', '*', '*', '*', '*')",14,5,0
3056,しんしん,シンシン,しんしん,"('形状詞', 'タリ', '*', '*', '*', '*')",14,5,"0,1"
3057,泣い,ナイ,泣く,"('動詞', '一般', '*', '*', '五段-カ行', '連用形-イ音便')",14,5,0
3058,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",14,5,1
3059,ます,マス,ます,"('助動詞', '*', '*', '*', '助動詞-マス', '終止形-一般')",14,5,1
3060,窓,マド,窓,"('名詞', '普通名詞', '一般', '*', '*', '*')",15,5,1
3061,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",15,5,1
3062,うつし,ウツシ,うつし,"('名詞', '普通名詞', '一般', '*', '*', '*')",15,5,3
3063,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",15,5,1
3064,寝,ネ,寝,"('名詞', '普通名詞', '一般', '*', '*', '*')",15,5,1
3065,化粧,ケショウ,化粧,"('名詞', '普通名詞', 'サ変可能', '*', '*', '*')",15,5,2
3066,を,ヲ,を,"('助詞', '格助詞', '*', '*', '*', '*')",15,5,
3067,し,シ,き,"('助動詞', '*', '*', '*', '文語助動詞-キ', '連体形-一般')",16,5,1
3068,て,テ,て,"('接続詞', '*', '*', '*', '*', '*')",16,5,1
3069,も,モ,も,"('助詞', '係助詞', '*', '*', '*', '*')",16,5,1
3070,心,ココロ,心,"('名詞', '普通名詞', 'サ変可能', '*', '*', '*')",16,5,"3,2"
3071,は,ハ,は,"('助詞', '係助詞', '*', '*', '*', '*')",16,5,1
3072,晴れ,ハレ,晴れ,"('名詞', '普通名詞', '一般', '*', '*', '*')",16,5,0
3073,ませ,マセ,ます,"('助動詞', '*', '*', '*', '助動詞-マス', '命令形')",16,5,1
3074,ん,ン,ん,"('感動詞', '一般', '*', '*', '*', '*')",16,5,1
3076,女ごころ,オンナゴコロ,女心,"('名詞', '普通名詞', '一般', '*', '*', '*')",17,5,4
3077,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",17,5,1
3078,未練,ミレン,未練,"('名詞', '普通名詞', '形状詞可能', '*', '*', '*')",17,5,"1,0"
3079,でしょう,デショウ,です,"('助動詞', '*', '*', '*', '助動詞-デス', '意志推量形')",17,5,
3080,あなた,アナタ,あなた,"('代名詞', '*', '*', '*', '*', '*')",18,5,"2,1"
3081,恋しい,コイシイ,恋しい,"('形容詞', '一般', '*', '*', '形容詞', '終止形-一般')",18,5,3
3082,北,キタ,北,"('名詞', '普通名詞', '一般', '*', '*', '*')",18,5,"0,2"
3083,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",18,5,1
3084,宿,ヤド,宿,"('名詞', '普通名詞', '一般', '*', '*', '*')",18,5,1
3085,白樺,シラカバ,白樺,"('名詞', '固有名詞', '地名', '一般', '*', '*')",1,6,0
3086,青空,アオゾラ,青空,"('名詞', '普通名詞', '一般', '*', '*', '*')",1,6,3
3087,南風,ハエ,南風,"('名詞', '普通名詞', '一般', '*', '*', '*')",1,6,2
3088,こぶし,コブシ,こぶし,"('名詞', '普通名詞', '一般', '*', '*', '*')",2,6,"0,1"
3089,咲く,サク,咲く,"('動詞', '一般', '*', '*', '五段-カ行', '終止形-一般')",2,6,"0,2,1"
3090,あの,アノ,あの,"('連体詞', '*', '*', '*', '*', '*')",2,6,0
3091,丘,オカ,丘,"('名詞', '普通名詞', '一般', '*', '*', '*')",2,6,0
3092,北国,キタグニ,北国,"('名詞', '普通名詞', '一般', '*', '*', '*')",2,6,2
3093,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",2,6,1
3094,あ,ア,あ,"('感動詞', 'フィラー', '*', '*', '*', '*')",2,6,1
3095,あ,ア,あ,"('感動詞', 'フィラー', '*', '*', '*', '*')",2,6,1
3096,北国の春,キタグニノハル,北国の春,"('名詞', '固有名詞', '一般', '*', '*', '*')",2,6,
3097,季節,キセツ,季節,"('名詞', '普通名詞', '一般', '*', '*', '*')",3,6,0
3098,が,ガ,が,"('接続詞', '*', '*', '*', '*', '*')",3,6,0
3099,都会,トカイ,都会,"('名詞', '普通名詞', '一般', '*', '*', '*')",3,6,0
3100,で,デ,で,"('接続詞', '*', '*', '*', '*', '*')",3,6,1
3101,は,ハ,は,"('助詞', '係助詞', '*', '*', '*', '*')",3,6,1
3102,わから,ワカラ,わかる,"('動詞', '一般', '*', '*', '五段-ラ行', '未然形-一般')",3,6,2
3103,ない,ナイ,ない,"('形容詞', '非自立可能', '*', '*', '形容詞', '終止形-一般')",3,6,1
3104,だろ,ダロ,だ,"('助動詞', '*', '*', '*', '助動詞-ダ', '意志推量形')",3,6,1
3105,と,ト,と,"('助詞', '格助詞', '*', '*', '*', '*')",3,6,1
3106,届い,トドイ,届く,"('動詞', '一般', '*', '*', '五段-カ行', '連用形-イ音便')",4,6,2
3107,た,タ,た,"('助動詞', '*', '*', '*', '助動詞-タ', '終止形-一般')",4,6,1
3108,おふくろ,オフクロ,おふくろ,"('名詞', '普通名詞', '一般', '*', '*', '*')",4,6,0
3109,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",4,6,1
3110,小さな,チイサナ,小さな,"('連体詞', '*', '*', '*', '*', '*')",4,6,1
3111,包み,ツツミ,包み,"('名詞', '普通名詞', '一般', '*', '*', '*')",4,6,"3,0"
3112,あの,アノ,あの,"('連体詞', '*', '*', '*', '*', '*')",5,6,0
3113,故郷,コキョウ,故郷,"('名詞', '普通名詞', '一般', '*', '*', '*')",5,6,1
3114,へ,ヘ,へ,"('助詞', '格助詞', '*', '*', '*', '*')",5,6,1
3115,帰ろ,カエロ,帰る,"('動詞', '一般', '*', '*', '五段-ラ行', '命令形')",5,6,1
3116,か,カ,か,"('助詞', '終助詞', '*', '*', '*', '*')",5,6,1
3117,な,ナ,だ,"('助動詞', '*', '*', '*', '助動詞-ダ', '連体形-一般')",5,6,1
3118,帰ろ,カエロ,帰る,"('動詞', '一般', '*', '*', '五段-ラ行', '命令形')",5,6,1
3119,か,カ,か,"('助詞', '終助詞', '*', '*', '*', '*')",5,6,1
3120,な,ナ,だ,"('助動詞', '*', '*', '*', '助動詞-ダ', '連体形-一般')",5,6,1
3121,雪どけ,ユキドケ,雪どけ,"('名詞', '普通名詞', '一般', '*', '*', '*')",6,6,"0,4"
3122,せせらぎ,セセラギ,せせらぎ,"('名詞', '普通名詞', '一般', '*', '*', '*')",6,6,0
3123,丸,マル,丸,"('名詞', '普通名詞', '一般', '*', '*', '*')",6,6,0
3124,木橋,モッキョウ,木橋,"('名詞', '普通名詞', '一般', '*', '*', '*')",6,6,
3125,からまつ,カラマツ,からまつ,"('名詞', '普通名詞', '一般', '*', '*', '*')",7,6,"0,2"
3126,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",7,6,1
3127,芽,メ,芽,"('名詞', '普通名詞', '一般', '*', '*', '*')",7,6,1
3128,が,ガ,が,"('接続詞', '*', '*', '*', '*', '*')",7,6,0
3129,ふく,フク,ふく,"('名詞', '普通名詞', '一般', '*', '*', '*')",7,6,1
3130,北国,キタグニ,北国,"('名詞', '普通名詞', '一般', '*', '*', '*')",7,6,2
3131,の,ノ,の,"('助詞', '格助詞', '*', '*', '*', '*')",7,6,1
3132,あ,ア,あ,"('感動詞', 'フィラー', '*', '*', '*', '*')",7,6,1
3133,あ,ア,あ,"('感動詞', 'フィラー', '*', '*', '*', '*')",7,6,1
3134,北国の春,キタグニノハル,北国の春,"('名詞', '固有名詞', '一般', '*', '*', '*')",7,6,
3135,好き,スキ,好き,"('形状詞', '一般', '*', '*', '*', '*')",8,6,0
3136,だ,ダ,だ,"('助動詞', '*', '*', '*', '助動詞-ダ', '終止形-一般')",8,6,1
3137,と,ト,と,"('助詞', '格助詞', '*', '*', '*', '*')",8,6,1
3138,お,オ,お,"('接頭辞', '*', '*', '*', '*', '*')",8,6,1
3139,たがい,タガイ,たがい,"('名詞', '普通名詞', '一般', '*', '*', '*')",8,6,0
3140,に,ニ,に,"('助詞', '格助詞', '*', '*', '*', '*')",8,6,1
3141,いい,イイ,いい,"('形容詞', '非自立可能', '*', '*', '形容詞', '終止形-一般')",8,6,1
3142,だせ,ダセ,だす,"('動詞', '非自立可能', '*', '*', '五段-サ行', '命令形')",8,6,1
3143,ない,ナイ,ない,"('形容詞', '非自立可能', '*', '*', '形容詞', '終止形-一般')",8,6,1
3144,まま,ママ,まま,"('名詞', '普通名詞', '副詞可能', '*', '*', '*')",8,6,"1,0"
